Pais,Codigo,Continente,Regiao,NivelDesenvolvimento,Ano,TempMediaAno,DifTempMediaAno,EmissaoCO2TonAno,DifEmissaoCO2TonAno
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1963,1.5729167082657416,0.05575004902978731,1303997.8,106256.0
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1964,2.4496666342020035,0.8767499259362619,1307602.2,3604.5
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1965,1.438166620830695,-1.0115000133713086,1395538.2,87936.0
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1966,1.0913332843532164,-0.3468333364774785,1494436.5,98898.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1967,1.014250012114644,-0.07708327223857236,1443140.5,-51296.0
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1968,0.893999919295311,-0.12025009281933308,1593424.0,150283.5
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1969,0.6468333601951599,-0.24716655910015106,1263693.8,-329730.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1970,1.0832500507434208,0.43641669054826093,1388299.4,124605.625
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1971,1.354416663448016,0.2711666127045951,1472123.1,83823.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1972,2.5978333639601865,1.2434167005121706,1482644.0,10520.875
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1973,1.100666692480445,-1.4971666714797416,1749745.5,267101.5
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1974,2.3700833711773157,1.2694166786968708,1738046.8,-11698.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1975,1.3686666786670685,-1.0014166925102472,1612905.9,-125140.875
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1976,2.1191666312515736,0.7504999525845051,1700695.5,87789.625
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1977,1.591583251953125,-0.5275833792984486,1901977.5,201282.0
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1978,1.7345833033323288,0.1430000513792038,1920100.9,18123.375
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1979,0.27408336102962494,-1.4604999423027039,1982233.2,62132.375
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1980,1.8332499762376149,1.55916661520799,1860971.4,-121261.875
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1981,0.6415000359217325,-1.1917499403158822,1747037.4,-113934.0
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1982,1.3442499587933223,0.7027499228715898,1592799.4,-154238.0
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1983,0.8177499944965044,-0.5264999642968179,1541450.8,-51348.625
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1984,2.0592499474684396,1.2414999529719353,1808593.4,267142.62
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1985,1.4100832684586446,-0.649166679009795,1621400.0,-187193.38
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1986,1.544999963293473,0.13491669483482838,1778981.8,157581.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1987,2.5469999940445027,1.0020000307510297,1843486.0,64504.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1988,1.2264166238407295,-1.3205833702037733,1839451.5,-4034.5
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1989,1.3808333178361256,0.15441669399539615,1894882.6,55431.125
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1990,1.7747500389814377,0.39391672114531207,2237420.5,342537.88
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1991,2.540083328882853,0.7653332899014154,2117704.2,-119716.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1992,1.7690833235780399,-0.7710000053048132,2263016.5,145312.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1993,1.703249990940094,-0.06583333263794588,2421023.5,158007.0
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1994,1.5843333502610524,-0.11891664067904162,2361912.0,-59111.5
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1995,1.0682499210039775,-0.5160834292570748,2465117.8,103205.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1996,2.3195000141859055,1.251250093181928,2520135.0,55017.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1997,2.2236666679382324,-0.09583334624767303,2615622.8,95487.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1998,1.6077500047783058,-0.6159166631599267,2635456.5,19833.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,1999,1.8422499746084213,0.23449996983011556,2841273.8,205817.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2000,2.1032499372959137,0.26099996268749237,2933983.8,92710.0
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2001,2.364916699628035,0.2616667623321214,2862684.2,-71299.5
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2002,2.6658333043257394,0.3009166046977043,2987901.5,125217.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2003,3.340833373988668,0.6750000696629286,2979691.8,-8209.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2004,2.948416694998741,-0.3924166789899268,3101239.5,121547.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2005,2.200333366791407,-0.748083328207334,2968905.2,-132334.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2006,2.682500001663963,0.48216663487255573,3147041.8,178136.5
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2007,2.561416712900003,-0.1210832887639599,3493947.5,346905.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2008,2.3129166799287,-0.24850003297130296,3794949.8,301002.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2009,2.4640000499784946,0.15108337004979466,3731083.5,-63866.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2010,2.6764166206121445,0.21241657063364983,3620931.2,-110152.25
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2011,2.3154166787862778,-0.3609999418258667,3486406.5,-134524.75
Iceland,ISL,Europa,Europa Norte,Desenvolvido,2012,2.4634166887262836,0.14800000994000584,3488686.2,2279.75
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1900,24.367833137512207,"",1.3051168E7,""
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1901,24.08425013224284,-0.2835830052693673,1.4395856E7,1344688.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1902,24.318666458129883,0.2344163258870431,1.5876112E7,1480256.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1903,23.76741663614909,-0.5512498219807931,1.6165568E7,289456.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1904,23.75850009918213,-0.00891653696696082,1.8067184E7,1901616.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1905,23.514999866485596,-0.2435002326965332,1.8473888E7,406704.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1906,23.888083457946777,0.37308359146118164,2.13428E7,2868912.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1907,23.677083492279053,-0.2109999656677246,2.3816E7,2473200.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1908,23.74191649754842,0.0648330052693673,2.7249168E7,3433168.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1909,23.660999933878582,-0.08091656366983813,2.6318512E7,-930656.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1910,23.544166564941406,-0.11683336893717566,2.5695632E7,-622880.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1911,23.869333426157635,0.3251668612162284,2.71136E7,1417968.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1912,24.007083257039387,0.1377498308817522,3.121728E7,4103680.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1913,23.700833320617676,-0.30624993642171106,3.4437936E7,3220656.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1914,23.825500011444092,0.12466669082641602,3.47164E7,278464.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1915,24.290083567301433,0.4645835558573417,3.6277264E7,1560864.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1916,23.825500011444092,-0.4645835558573417,3.6680304E7,403040.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1917,23.081083456675213,-0.744416554768879,3.8358416E7,1678112.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1918,23.7717502117157,0.6906667550404855,4.3158256E7,4799840.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1919,23.825166702270508,0.05341649055480957,4.7122704E7,3964448.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1920,23.955416520436604,0.13024981816609582,3.816056E7,-8962144.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1921,24.249249935150146,0.29383341471354285,4.1044128E7,2883568.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1922,23.90441672007243,-0.3448332150777169,4.0388272E7,-655856.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1923,23.909249941507976,0.004833221435546875,4.1575408E7,1187136.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1924,24.046000321706135,0.13675038019815844,4.4510272E7,2934864.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1925,23.662583192189533,-0.38341712951660156,4.3916704E7,-593568.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1926,23.847333749135334,0.18475055694580078,4.3792128E7,-124576.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1927,23.773749987284344,-0.07358376185099047,4.5931904E7,2139776.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1928,24.139000097910564,0.3652501106262207,4.4198832E7,-1733072.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1929,23.971416473388672,-0.16758362452189246,4.5994192E7,1795360.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1930,23.836999734242756,-0.1344167391459159,4.6756304E7,762112.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1931,24.24933322270711,0.41233348846435547,4.2824832E7,-3931472.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1932,24.07858355840047,-0.17074966430664062,3.9816688E7,-3008144.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1933,23.560333410898846,-0.5182501475016252,3.9087552E7,-729136.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1934,23.76741687456767,0.20708346366882324,4.3645568E7,4558016.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1935,23.761833270390827,-0.005583604176841561,4.5602144E7,1956576.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1936,23.8348331451416,0.0729998747507743,4.4818048E7,-784096.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1937,23.707916577657063,-0.12691656748453894,4.9643536E7,4825488.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1938,23.891916910807293,0.18400033315023023,5.5575552E7,5932016.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1939,23.993249893188477,0.10133298238118371,5.4403072E7,-1172480.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1940,23.902249972025555,-0.09099992116292199,5.7697008E7,3293936.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1941,24.67424996693929,0.7719999949137346,5.8957424E7,1260416.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1942,24.210500081380207,-0.46374988555908203,5.88988E7,-58624.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1943,23.905166625976562,-0.30533345540364465,5.1296E7,-7602800.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1944,23.84791660308838,-0.057250022888183594,5.2461152E7,1165152.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1945,23.671583255132038,-0.1763333479563407,5.8195312E7,5734160.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1946,24.134416898091633,0.4628336429595947,5.7499152E7,-696160.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1947,24.279500166575115,0.1450832684834822,5.8602016E7,1102864.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1948,24.18999989827474,-0.08950026830037672,5.8620336E7,18320.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1949,24.04724995295207,-0.14274994532267016,6.1881296E7,3260960.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1950,23.65933354695638,-0.3879164059956892,6.6604192E7,4722896.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1951,24.22066640853882,0.5613328615824393,6.9722256E7,3118064.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1952,24.36550013224284,0.14483372370402137,7.3492512E7,3770256.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1953,24.561583201090496,0.19608306884765625,7.4877504E7,1384992.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1954,24.16716655095418,-0.3944166501363142,7.873936E7,3861856.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1955,23.95216655731201,-0.21499999364217004,8.5440816E7,6701456.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1956,23.89966646830241,-0.05250008900960168,8.8456288E7,3015472.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1957,24.026416778564453,0.1267503102620431,9.9235776E7,1.0779488E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1958,24.67633310953776,0.6499163309733085,1.03724176E8,4488400.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1959,24.266833305358887,-0.4094998041788749,1.09818752E8,6094576.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1960,24.287166595458984,0.020333290100097656,1.2057604E8,1.0757288E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1961,23.815249919891357,-0.47191667556762695,1.30392928E8,9816888.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1962,23.88475012779236,0.06950020790100098,1.4345184E8,1.3058912E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1963,24.095750013987224,0.2109998861948661,1.5406816E8,1.061632E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1964,24.070499897003174,-0.025250116984050663,1.50638992E8,-3429168.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1965,24.090916474660236,0.020416577657062618,1.6596136E8,1.5322368E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1966,24.438583215077717,0.34766674041748047,1.716884E8,5727040.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1967,23.99208354949951,-0.4464996655782052,1.7209312E8,404720.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1968,23.864749908447266,-0.1273336410522461,1.87104608E8,1.5011488E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1969,24.501166661580402,0.6364167531331368,1.90400384E8,3295776.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1970,24.07408348719279,-0.42708317438761156,1.9472896E8,4328576.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1971,23.633999824523926,-0.4400836626688651,2.05329552E8,1.0600592E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1972,24.27216672897339,0.6381669044494629,2.17181952E8,1.18524E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1973,24.38658348719279,0.11441675821940223,2.23602288E8,6420336.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1974,24.175750414530437,-0.21083307266235352,2.3118472E8,7582432.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1975,23.86216672261556,-0.31358369191487867,2.51193312E8,2.0008592E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1976,24.199583371480305,0.3374166488647461,2.6253176E8,1.1338448E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1977,24.28891674677531,0.08933337529500562,2.7764832E8,1.511656E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1978,24.007333278656006,-0.28158346811930457,2.81539168E8,3890848.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1979,24.55358362197876,0.5462503433227539,2.95299008E8,1.375984E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1980,24.593083381652832,0.039499759674072266,3.12484896E8,1.7185888E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1981,24.228416442871094,-0.3646669387817383,3.37105184E8,2.4620288E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1982,24.218249797821045,-0.010166645050048828,3.47815648E8,1.0710464E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1983,23.937999884287517,-0.28024991353352746,3.7667632E8,2.8860672E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1984,24.185083389282227,0.2470835049947091,3.85928832E8,9252512.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1985,24.48633337020874,0.30124998092651367,4.24256032E8,3.83272E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1986,24.29450003306071,-0.19183333714802941,4.55066528E8,3.0810496E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1987,24.78908332188924,0.49458328882852953,4.86067296E8,3.1000768E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1988,24.727749824523926,-0.06133349736531457,5.25081664E8,3.9014368E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1989,24.162333488464355,-0.5654163360595703,5.7640454E8,5.132288E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1990,24.178166389465332,0.015832901000976562,6.1657907E8,4.0174528E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1991,24.311750094095867,0.13358370463053504,6.5674086E8,4.0161792E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1992,24.2229167620341,-0.08883333206176758,6.9875693E8,4.2016064E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1993,24.408666769663494,0.18575000762939453,7.2289427E8,2.4137344E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1994,24.296416600545246,-0.11225016911824781,7.6424198E8,4.1347712E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1995,24.429749647776287,0.13333304723104078,8.114608E8,4.7218816E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1996,24.436916669209797,0.007167021433510001,8.7882694E8,6.7366144E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1997,24.047333081563313,-0.3895835876464844,9.1504934E8,3.62224E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1998,24.755416711171467,0.7080836296081543,9.3354925E8,1.8499904E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,1999,24.65983295440674,-0.09558375676472863,9.9523309E8,6.168384E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2000,24.49799982706706,-0.1618331273396798,1.02963776E9,3.4404672E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2001,24.581916491190594,0.08391666412353516,1.0356407E9,6002944.0
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2002,24.912999947865803,0.3310834566752092,1.04759565E9,1.1954944E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2003,24.649916807810467,-0.2630831400553362,1.09187302E9,4.4277376E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2004,24.634582996368408,-0.015333811442058476,1.14554522E9,5.3672192E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2005,24.49541695912679,-0.13916603724161902,1.21014566E9,6.4600448E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2006,24.732083320617676,0.2366663614908866,1.28714918E9,7.700352E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2007,24.64991633097331,-0.0821669896443673,1.39025344E9,1.03104256E8
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2008,24.40599997838338,-0.2439163525899275,1.54799104E9,1.577376E8
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2009,25.14666684468587,0.7406668663024902,1.72012058E9,1.72129536E8
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2010,25.050833384195965,-0.09583346048990649,1.70002739E9,-2.0093184E7
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2011,24.415583451588947,-0.6352499326070173,1.81717158E9,1.17144192E8
India,IND,Ásia,Ásia Sul,Em desenvolvimento,2012,24.640833377838135,0.22524992624918738,1.98375885E9,1.66587264E8
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1900,25.734583218892414,"",1209120.0,""
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1901,25.392416795094807,-0.3421664237976074,2242368.0,1033248.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1902,25.205416520436604,-0.18700027465820312,1538880.0,-703488.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1903,25.42300017674764,0.21758365631103516,3000816.0,1461936.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1904,25.02933343251546,-0.39366674423217773,3367216.0,366400.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1905,25.68233331044515,0.6529998779296875,4132992.0,765776.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1906,25.65399996439616,-0.028333346048988517,4451760.0,318768.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1907,25.247583230336506,-0.40641673405965406,5294480.0,842720.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1908,25.34874979654948,0.10116656621297437,5492336.0,197856.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1909,25.438583374023438,0.08983357747395715,5986976.0,494640.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1910,25.405750274658203,-0.032833099365234375,6111552.0,124576.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1911,25.3596666653951,-0.0460836092631034,6727104.0,615552.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1912,25.499000390370686,0.13933372497558594,5840416.0,-886688.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1913,25.243250052134197,-0.2557503382364885,5899040.0,58624.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1914,25.4530831972758,0.20983314514160156,6016288.0,117248.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1915,25.723249912261963,0.2701667149861642,6030944.0,14656.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1916,25.370000044504803,-0.3532498677571603,6763744.0,732800.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1917,25.267416795094807,-0.10258324940999586,7137472.0,373728.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1918,25.070333003997803,-0.19708379109700402,7130144.0,-7328.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1919,25.43666648864746,0.3663334846496582,7635776.0,505632.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1920,25.521832942962646,0.08516645431518555,8262320.0,626544.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1921,25.386666774749756,-0.13516616821289062,8756960.0,494640.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1922,25.35000006357829,-0.036666711171466915,8298960.0,-458000.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1923,25.311833381652832,-0.03816668192545691,9588688.0,1289728.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1924,25.528666496276855,0.21683311462402344,1.0585296E7,996608.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1925,25.346416632334392,-0.182249863942463,1.1079936E7,494640.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1926,25.793916543324787,0.44749991099039477,1.1098256E7,18320.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1927,25.63266658782959,-0.16124995549519738,1.2886288E7,1788032.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1928,25.702250003814697,0.06958341598510742,1.4831872E7,1945584.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1929,25.481666723887127,-0.22058327992757043,1.853984E7,3707968.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1930,25.665083249409992,0.18341652552286547,1.8085504E7,-454336.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1931,25.93666664759318,0.2715833981831892,1.6894704E7,-1190800.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1932,25.680583159128826,-0.25608348846435547,1.6586928E7,-307776.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1933,25.636666933695476,-0.04391622543334961,1.7862E7,1275072.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1934,25.566833178202312,-0.06983375549316406,1.9236E7,1374000.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1935,25.627916653951008,0.06108347574869555,2.0001776E7,765776.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1936,25.725083510080974,0.09716685612996656,2.1767824E7,1766048.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1937,25.78458325068156,0.05949974060058594,2.5343888E7,3576064.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1938,25.687000115712483,-0.09758313496907789,2.6732544E7,1388656.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1939,25.618000030517578,-0.06900008519490441,2.920208E7,2469536.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1940,25.65625015894572,0.03825012842814246,2.8733088E7,-468992.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1941,26.02133305867513,0.36508289972940844,2.6487056E7,-2246032.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1942,26.16991647084554,0.14858341217041016,9456784.0,-1.7030272E7
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1943,25.566500186920166,-0.6034162839253732,1.9027152E7,9570368.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1944,25.68066692352295,0.1141667366027832,8771616.0,-1.0255536E7
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1945,25.705416679382324,0.024749755859375,3806896.0,-4964720.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1946,25.913750171661377,0.20833349227905273,1344688.0,-2462208.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1947,26.123249848683674,0.209499677022297,4056048.0,2711360.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1948,25.909416675567627,-0.213833173116047,1.5495056E7,1.1439008E7
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1949,25.757583300272625,-0.15183337529500207,2.1903392E7,6408336.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1950,25.654249986012776,-0.10333331425984937,9830512.0,-1.207288E7
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1951,26.081250031789143,0.4270000457763672,9390832.0,-439680.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1952,26.078333218892414,-0.0029168128967285156,1.2721408E7,3330576.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1953,26.028916358947754,-0.049416859944660274,1.308048E7,359072.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1954,25.81600014368693,-0.21291621526082238,1.47476E7,1667120.0
Indonesia,IDN,Ásia,Ásia sudeste,Em desenvolvimento,1955,25.660666942596436,-0.15533320109049598,2.0844496E7,6096896.0
